,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
4495,2020-05-15,-65.0,-18.0,67.0,-68.0,-68.0,30.0,Merton,4034,E09000024,-54.75
4496,2020-05-18,-61.0,-15.0,104.0,-66.0,-67.0,27.0,Merton,4034,E09000024,-52.25
4497,2020-05-19,-61.0,-15.0,114.0,-68.0,-68.0,29.0,Merton,4034,E09000024,-53.0
4498,2020-05-20,-61.0,-13.0,113.0,-67.0,-68.0,28.0,Merton,4034,E09000024,-52.25
4499,2020-05-21,-61.0,-11.0,90.0,-68.0,-68.0,29.0,Merton,4034,E09000024,-52.0
4500,2020-05-22,-63.0,-14.0,72.0,-65.0,-65.0,29.0,Merton,4034,E09000024,-51.75
4501,2020-05-25,-61.0,-19.0,202.0,-70.0,-82.0,28.0,Merton,4034,E09000024,-58.0
4502,2020-05-26,-56.0,-11.0,129.0,-65.0,-67.0,27.0,Merton,4034,E09000024,-49.75
4503,2020-05-27,-57.0,-15.0,103.0,-66.0,-66.0,28.0,Merton,4034,E09000024,-51.0
4504,2020-05-28,-58.0,-11.0,107.0,-65.0,-66.0,28.0,Merton,4034,E09000024,-50.0
4505,2020-05-29,-59.0,-10.0,114.0,-62.0,-63.0,27.0,Merton,4034,E09000024,-48.5
4506,2020-06-01,-56.0,-11.0,125.0,-62.0,-62.0,24.0,Merton,4034,E09000024,-47.75
4507,2020-06-02,-57.0,-12.0,132.0,-63.0,-63.0,25.0,Merton,4034,E09000024,-48.75
4508,2020-06-03,-59.0,-18.0,24.0,-65.0,-63.0,27.0,Merton,4034,E09000024,-51.25
4509,2020-06-04,-55.0,-15.0,39.0,-65.0,-62.0,28.0,Merton,4034,E09000024,-49.25
4510,2020-06-05,-58.0,-16.0,35.0,-63.0,-60.0,27.0,Merton,4034,E09000024,-49.25
4511,2020-06-08,-54.0,-14.0,75.0,-62.0,-61.0,25.0,Merton,4034,E09000024,-47.75
4512,2020-06-09,-53.0,-16.0,99.0,-62.0,-61.0,26.0,Merton,4034,E09000024,-48.0
4513,2020-06-10,-57.0,-19.0,4.0,-65.0,-61.0,27.0,Merton,4034,E09000024,-50.5
4514,2020-06-11,-56.0,-15.0,34.0,-64.0,-61.0,28.0,Merton,4034,E09000024,-49.0
4515,2020-06-12,-58.0,-15.0,33.0,-61.0,-59.0,27.0,Merton,4034,E09000024,-48.25
4516,2020-06-15,-43.0,-11.0,87.0,-58.0,-59.0,23.0,Merton,4034,E09000024,-42.75
4517,2020-06-16,-43.0,-10.0,105.0,-56.0,-59.0,24.0,Merton,4034,E09000024,-42.0
4518,2020-06-17,-45.0,-12.0,60.0,-57.0,-60.0,25.0,Merton,4034,E09000024,-43.5
4519,2020-06-18,-47.0,-12.0,37.0,-59.0,-61.0,26.0,Merton,4034,E09000024,-44.75
4520,2020-06-19,-48.0,-10.0,61.0,-54.0,-57.0,24.0,Merton,4034,E09000024,-42.25
4521,2020-06-22,-41.0,-8.0,137.0,-54.0,-60.0,22.0,Merton,4034,E09000024,-40.75
4522,2020-06-23,-45.0,-8.0,139.0,-54.0,-60.0,23.0,Merton,4034,E09000024,-41.75
4523,2020-06-24,-45.0,-6.0,119.0,-56.0,-58.0,22.0,Merton,4034,E09000024,-41.25
4524,2020-06-25,-47.0,-4.0,105.0,-58.0,-59.0,22.0,Merton,4034,E09000024,-42.0
4525,2020-06-26,-49.0,-6.0,86.0,-53.0,-56.0,22.0,Merton,4034,E09000024,-41.0
4526,2020-06-29,-42.0,-9.0,68.0,-56.0,-57.0,22.0,Merton,4034,E09000024,-41.0
4527,2020-06-30,-43.0,-13.0,37.0,-58.0,-59.0,24.0,Merton,4034,E09000024,-43.25
4528,2020-07-01,-44.0,-13.0,45.0,-57.0,-57.0,23.0,Merton,4034,E09000024,-42.75
4529,2020-07-02,-41.0,-10.0,45.0,-58.0,-58.0,24.0,Merton,4034,E09000024,-41.75
4530,2020-07-03,-43.0,-10.0,75.0,-53.0,-55.0,21.0,Merton,4034,E09000024,-40.25
4531,2020-07-06,-34.0,-10.0,89.0,-53.0,-57.0,20.0,Merton,4034,E09000024,-38.5
4532,2020-07-07,-35.0,-14.0,88.0,-54.0,-58.0,21.0,Merton,4034,E09000024,-40.25
4533,2020-07-08,-38.0,-15.0,18.0,-56.0,-57.0,23.0,Merton,4034,E09000024,-41.5
4534,2020-07-09,-38.0,-12.0,37.0,-56.0,-57.0,22.0,Merton,4034,E09000024,-40.75
4535,2020-07-10,-38.0,-10.0,78.0,-50.0,-54.0,19.0,Merton,4034,E09000024,-38.0
4536,2020-07-13,-34.0,-12.0,110.0,-52.0,-56.0,19.0,Merton,4034,E09000024,-38.5
4537,2020-07-14,-34.0,-13.0,88.0,-55.0,-57.0,20.0,Merton,4034,E09000024,-39.75
4538,2020-07-15,-32.0,-14.0,65.0,-54.0,-55.0,20.0,Merton,4034,E09000024,-38.75
4539,2020-07-16,-29.0,-11.0,82.0,-54.0,-56.0,20.0,Merton,4034,E09000024,-37.5
4540,2020-07-17,-33.0,-11.0,107.0,-50.0,-52.0,17.0,Merton,4034,E09000024,-36.5
4541,2020-07-20,-28.0,-12.0,135.0,-51.0,-55.0,18.0,Merton,4034,E09000024,-36.5
4542,2020-07-21,-27.0,-14.0,121.0,-53.0,-56.0,19.0,Merton,4034,E09000024,-37.5
4543,2020-07-22,-29.0,-14.0,105.0,-54.0,-56.0,19.0,Merton,4034,E09000024,-38.25
4544,2020-07-23,-30.0,-12.0,90.0,-55.0,-57.0,19.0,Merton,4034,E09000024,-38.5
4545,2020-07-24,-33.0,-17.0,86.0,-50.0,-54.0,17.0,Merton,4034,E09000024,-38.5
4546,2020-07-27,-29.0,-16.0,39.0,-54.0,-60.0,19.0,Merton,4034,E09000024,-39.75
4547,2020-07-28,-27.0,-14.0,101.0,-53.0,-58.0,19.0,Merton,4034,E09000024,-38.0
4548,2020-07-29,-26.0,-15.0,101.0,-52.0,-57.0,18.0,Merton,4034,E09000024,-37.5
4549,2020-07-30,-27.0,-8.0,94.0,-52.0,-58.0,18.0,Merton,4034,E09000024,-36.25
4550,2020-07-31,-37.0,-14.0,78.0,-50.0,-57.0,15.0,Merton,4034,E09000024,-39.5
4551,2020-08-03,-22.0,-14.0,106.0,-52.0,-59.0,17.0,Merton,4034,E09000024,-36.75
4552,2020-08-04,-22.0,-15.0,103.0,-53.0,-59.0,18.0,Merton,4034,E09000024,-37.25
4553,2020-08-05,-20.0,-15.0,99.0,-52.0,-57.0,17.0,Merton,4034,E09000024,-36.0
4554,2020-08-06,-30.0,-10.0,91.0,-53.0,-58.0,18.0,Merton,4034,E09000024,-37.75
4555,2020-08-07,-37.0,-13.0,69.0,-50.0,-57.0,15.0,Merton,4034,E09000024,-39.25
4556,2020-08-10,-23.0,-11.0,81.0,-51.0,-59.0,16.0,Merton,4034,E09000024,-36.0
4557,2020-08-11,-22.0,-12.0,89.0,-52.0,-59.0,17.0,Merton,4034,E09000024,-36.25
4558,2020-08-12,-20.0,-13.0,67.0,-52.0,-57.0,17.0,Merton,4034,E09000024,-35.5
4559,2020-08-13,-35.0,-13.0,32.0,-53.0,-59.0,19.0,Merton,4034,E09000024,-40.0
4560,2020-08-14,-35.0,-15.0,35.0,-51.0,-55.0,16.0,Merton,4034,E09000024,-39.0
4561,2020-08-17,-20.0,-15.0,,-51.0,-59.0,16.0,Merton,4034,E09000024,-36.25
4562,2020-08-18,-19.0,-17.0,,-51.0,-56.0,17.0,Merton,4034,E09000024,-35.75
4563,2020-08-19,-23.0,-22.0,,-55.0,-57.0,19.0,Merton,4034,E09000024,-39.25
4564,2020-08-20,-26.0,-12.0,,-50.0,-57.0,17.0,Merton,4034,E09000024,-36.25
4565,2020-08-21,-33.0,-15.0,,-49.0,-55.0,16.0,Merton,4034,E09000024,-38.0
4566,2020-08-24,-18.0,-20.0,,-49.0,-57.0,15.0,Merton,4034,E09000024,-36.0
4567,2020-08-25,-16.0,-18.0,,-51.0,-58.0,18.0,Merton,4034,E09000024,-35.75
4568,2020-08-26,-7.0,-19.0,,-48.0,-55.0,15.0,Merton,4034,E09000024,-32.25
4569,2020-08-27,-29.0,-18.0,,-52.0,-58.0,18.0,Merton,4034,E09000024,-39.25
4570,2020-08-28,-27.0,-10.0,,-47.0,-55.0,15.0,Merton,4034,E09000024,-34.75
4571,2020-08-31,-3.0,-18.0,,-58.0,-74.0,17.0,Merton,4034,E09000024,-38.25
4572,2020-09-01,-20.0,-10.0,,-48.0,-57.0,15.0,Merton,4034,E09000024,-33.75
4573,2020-09-02,-24.0,-14.0,,-49.0,-54.0,16.0,Merton,4034,E09000024,-35.25
4574,2020-09-03,-27.0,-15.0,,-49.0,-55.0,16.0,Merton,4034,E09000024,-36.5
4575,2020-09-04,-27.0,-11.0,,-41.0,-51.0,13.0,Merton,4034,E09000024,-32.5
4576,2020-09-07,-25.0,-11.0,,-41.0,-54.0,13.0,Merton,4034,E09000024,-32.75
4577,2020-09-08,-25.0,-14.0,,-40.0,-55.0,14.0,Merton,4034,E09000024,-33.5
4578,2020-09-09,-24.0,-16.0,,-41.0,-53.0,14.0,Merton,4034,E09000024,-33.5
4579,2020-09-10,-24.0,-13.0,,-42.0,-53.0,13.0,Merton,4034,E09000024,-33.0
4580,2020-09-11,-28.0,-10.0,55.0,-38.0,-49.0,12.0,Merton,4034,E09000024,-31.25
4581,2020-09-14,-26.0,-11.0,93.0,-40.0,-48.0,12.0,Merton,4034,E09000024,-31.25
4582,2020-09-15,-27.0,-15.0,85.0,-39.0,-49.0,14.0,Merton,4034,E09000024,-32.5
4583,2020-09-16,-25.0,-16.0,70.0,-41.0,-49.0,14.0,Merton,4034,E09000024,-32.75
4584,2020-09-17,-26.0,-16.0,58.0,-42.0,-50.0,14.0,Merton,4034,E09000024,-33.5
4585,2020-09-18,-26.0,-10.0,62.0,-37.0,-45.0,12.0,Merton,4034,E09000024,-29.5
4586,2020-09-21,-25.0,-9.0,80.0,-40.0,-50.0,13.0,Merton,4034,E09000024,-31.0
4587,2020-09-22,-25.0,-15.0,70.0,-40.0,-49.0,14.0,Merton,4034,E09000024,-32.25
4588,2020-09-23,-27.0,-16.0,18.0,-42.0,-47.0,15.0,Merton,4034,E09000024,-33.0
4589,2020-09-24,-28.0,-15.0,11.0,-43.0,-49.0,16.0,Merton,4034,E09000024,-33.75
4590,2020-09-25,-27.0,-7.0,4.0,-38.0,-44.0,14.0,Merton,4034,E09000024,-29.0
4591,2020-09-28,-25.0,-12.0,39.0,-42.0,-47.0,14.0,Merton,4034,E09000024,-31.5
4592,2020-09-29,-27.0,-14.0,35.0,-42.0,-48.0,15.0,Merton,4034,E09000024,-32.75
4593,2020-09-30,-26.0,-16.0,6.0,-44.0,-47.0,15.0,Merton,4034,E09000024,-33.25
4594,2020-10-01,-25.0,-12.0,22.0,-44.0,-46.0,15.0,Merton,4034,E09000024,-31.75
4595,2020-10-02,-36.0,-13.0,-15.0,-38.0,-43.0,15.0,Merton,4034,E09000024,-32.5
4596,2020-10-05,-29.0,-12.0,23.0,-38.0,-46.0,14.0,Merton,4034,E09000024,-31.25
4597,2020-10-06,-31.0,-18.0,18.0,-40.0,-47.0,15.0,Merton,4034,E09000024,-34.0
4598,2020-10-07,-27.0,-17.0,22.0,-42.0,-44.0,14.0,Merton,4034,E09000024,-32.5
4599,2020-10-08,-31.0,-18.0,3.0,-44.0,-47.0,16.0,Merton,4034,E09000024,-35.0
4600,2020-10-09,-33.0,-11.0,8.0,-39.0,-41.0,13.0,Merton,4034,E09000024,-31.0
4601,2020-10-12,-35.0,-17.0,1.0,-43.0,-46.0,15.0,Merton,4034,E09000024,-35.25
4602,2020-10-13,-34.0,-18.0,-7.0,-43.0,-46.0,16.0,Merton,4034,E09000024,-35.25
4603,2020-10-14,-29.0,-15.0,9.0,-43.0,-43.0,15.0,Merton,4034,E09000024,-32.5
4604,2020-10-15,-30.0,-15.0,-2.0,-43.0,-45.0,15.0,Merton,4034,E09000024,-33.25
4605,2020-10-16,-31.0,-7.0,10.0,-37.0,-40.0,13.0,Merton,4034,E09000024,-28.75
4606,2020-10-19,-32.0,-12.0,26.0,-44.0,-48.0,16.0,Merton,4034,E09000024,-34.0
4607,2020-10-20,-34.0,-17.0,28.0,-45.0,-47.0,17.0,Merton,4034,E09000024,-35.75
4608,2020-10-21,-38.0,-21.0,-19.0,-48.0,-47.0,18.0,Merton,4034,E09000024,-38.5
4609,2020-10-22,-29.0,-14.0,11.0,-48.0,-48.0,17.0,Merton,4034,E09000024,-34.75
4610,2020-10-23,-34.0,-10.0,3.0,-45.0,-45.0,17.0,Merton,4034,E09000024,-33.5
4611,2020-10-26,-30.0,-14.0,25.0,-47.0,-55.0,17.0,Merton,4034,E09000024,-36.5
4612,2020-10-27,-32.0,-20.0,-15.0,-50.0,-56.0,20.0,Merton,4034,E09000024,-39.5
4613,2020-10-28,-30.0,-19.0,4.0,-50.0,-54.0,19.0,Merton,4034,E09000024,-38.25
4614,2020-10-29,-33.0,-18.0,-21.0,-53.0,-55.0,20.0,Merton,4034,E09000024,-39.75
4615,2020-10-30,-32.0,-8.0,21.0,-45.0,-51.0,17.0,Merton,4034,E09000024,-34.0
4616,2020-11-02,-20.0,-9.0,19.0,-41.0,-45.0,14.0,Merton,4034,E09000024,-28.75
4617,2020-11-03,-16.0,-16.0,17.0,-36.0,-45.0,14.0,Merton,4034,E09000024,-28.25
4618,2020-11-04,-11.0,-15.0,24.0,-37.0,-42.0,12.0,Merton,4034,E09000024,-26.25
4619,2020-11-05,-57.0,-20.0,0.0,-53.0,-52.0,21.0,Merton,4034,E09000024,-45.5
4620,2020-11-06,-59.0,-13.0,5.0,-51.0,-49.0,22.0,Merton,4034,E09000024,-43.0
4621,2020-11-09,-54.0,-20.0,19.0,-47.0,-52.0,20.0,Merton,4034,E09000024,-43.25
4622,2020-11-10,-53.0,-16.0,34.0,-49.0,-52.0,21.0,Merton,4034,E09000024,-42.5
4623,2020-11-11,-55.0,-18.0,15.0,-52.0,-52.0,21.0,Merton,4034,E09000024,-44.25
4624,2020-11-12,-53.0,-15.0,26.0,-53.0,-53.0,22.0,Merton,4034,E09000024,-43.5
4625,2020-11-13,-56.0,-6.0,15.0,-50.0,-48.0,21.0,Merton,4034,E09000024,-40.0
4626,2020-11-16,-52.0,-14.0,20.0,-50.0,-52.0,20.0,Merton,4034,E09000024,-42.0
4627,2020-11-17,-52.0,-16.0,21.0,-51.0,-52.0,21.0,Merton,4034,E09000024,-42.75
4628,2020-11-18,-54.0,-17.0,16.0,-53.0,-51.0,21.0,Merton,4034,E09000024,-43.75
4629,2020-11-19,-54.0,-16.0,-2.0,-52.0,-52.0,22.0,Merton,4034,E09000024,-43.5
4630,2020-11-20,-57.0,-7.0,-11.0,-51.0,-49.0,22.0,Merton,4034,E09000024,-41.0
4631,2020-11-23,-52.0,-14.0,15.0,-48.0,-51.0,19.0,Merton,4034,E09000024,-41.25
4632,2020-11-24,-52.0,-14.0,26.0,-50.0,-52.0,21.0,Merton,4034,E09000024,-42.0
4633,2020-11-25,-53.0,-16.0,7.0,-53.0,-51.0,21.0,Merton,4034,E09000024,-43.25
4634,2020-11-26,-52.0,-12.0,8.0,-53.0,-51.0,21.0,Merton,4034,E09000024,-42.0
4635,2020-11-27,-52.0,-2.0,4.0,-49.0,-49.0,21.0,Merton,4034,E09000024,-38.0
4636,2020-11-30,-51.0,-11.0,4.0,-48.0,-50.0,19.0,Merton,4034,E09000024,-40.0
4637,2020-12-01,-50.0,-12.0,20.0,-47.0,-49.0,20.0,Merton,4034,E09000024,-39.5
4638,2020-12-02,-33.0,-14.0,4.0,-45.0,-44.0,17.0,Merton,4034,E09000024,-34.0
4639,2020-12-03,-36.0,-17.0,-22.0,-45.0,-46.0,18.0,Merton,4034,E09000024,-36.0
4640,2020-12-04,-35.0,-3.0,-6.0,-40.0,-41.0,16.0,Merton,4034,E09000024,-29.75
4641,2020-12-07,-33.0,-9.0,6.0,-43.0,-46.0,15.0,Merton,4034,E09000024,-32.75
4642,2020-02-17,9.0,10.0,20.0,3.0,-11.0,2.0,Newham,8630,E09000025,2.75
4643,2020-02-18,7.0,1.0,7.0,1.0,-11.0,2.0,Newham,8630,E09000025,-0.5
4644,2020-02-19,-2.0,2.0,1.0,-2.0,-11.0,2.0,Newham,8630,E09000025,-3.25
4645,2020-02-20,-3.0,-1.0,-11.0,-9.0,-12.0,2.0,Newham,8630,E09000025,-6.25
4646,2020-02-21,2.0,3.0,13.0,-1.0,-11.0,2.0,Newham,8630,E09000025,-1.75
4647,2020-02-24,-8.0,1.0,-5.0,0.0,-3.0,1.0,Newham,8630,E09000025,-2.5
4648,2020-02-25,0.0,1.0,4.0,2.0,-1.0,0.0,Newham,8630,E09000025,0.5
4649,2020-02-26,-8.0,1.0,4.0,-4.0,-1.0,1.0,Newham,8630,E09000025,-3.0
4650,2020-02-27,-10.0,-2.0,-5.0,-8.0,-2.0,1.0,Newham,8630,E09000025,-5.5
4651,2020-02-28,-2.0,2.0,-7.0,-3.0,-1.0,1.0,Newham,8630,E09000025,-1.0
4652,2020-03-02,0.0,7.0,15.0,-4.0,-2.0,1.0,Newham,8630,E09000025,0.25
4653,2020-03-03,6.0,6.0,3.0,-3.0,-1.0,1.0,Newham,8630,E09000025,2.0
4654,2020-03-04,-4.0,5.0,-2.0,-3.0,-1.0,1.0,Newham,8630,E09000025,-0.75
4655,2020-03-05,-10.0,-3.0,-27.0,-10.0,-2.0,2.0,Newham,8630,E09000025,-6.25
4656,2020-03-06,-4.0,10.0,34.0,-5.0,-1.0,1.0,Newham,8630,E09000025,0.0
4657,2020-03-09,-4.0,9.0,6.0,-6.0,-3.0,1.0,Newham,8630,E09000025,-1.0
4658,2020-03-10,-3.0,12.0,6.0,-4.0,-4.0,2.0,Newham,8630,E09000025,0.25
4659,2020-03-11,-8.0,16.0,24.0,-9.0,-4.0,2.0,Newham,8630,E09000025,-1.25
4660,2020-03-12,-8.0,21.0,4.0,-14.0,-5.0,2.0,Newham,8630,E09000025,-1.5
4661,2020-03-13,-11.0,24.0,25.0,-15.0,-9.0,4.0,Newham,8630,E09000025,-2.75
4662,2020-03-16,-12.0,31.0,67.0,-21.0,-17.0,6.0,Newham,8630,E09000025,-4.75
4663,2020-03-17,-21.0,27.0,10.0,-27.0,-27.0,10.0,Newham,8630,E09000025,-12.0
4664,2020-03-18,-30.0,41.0,15.0,-35.0,-33.0,13.0,Newham,8630,E09000025,-14.25
4665,2020-03-19,-32.0,43.0,-9.0,-40.0,-38.0,14.0,Newham,8630,E09000025,-16.75
4666,2020-03-20,-40.0,14.0,9.0,-42.0,-41.0,17.0,Newham,8630,E09000025,-27.25
4667,2020-03-23,-57.0,-11.0,29.0,-51.0,-57.0,22.0,Newham,8630,E09000025,-44.0
4668,2020-03-24,-73.0,-23.0,13.0,-63.0,-67.0,28.0,Newham,8630,E09000025,-56.5
4669,2020-03-25,-78.0,-27.0,19.0,-71.0,-73.0,31.0,Newham,8630,E09000025,-62.25
4670,2020-03-26,-78.0,-33.0,13.0,-75.0,-74.0,32.0,Newham,8630,E09000025,-65.0
4671,2020-03-27,-78.0,-33.0,13.0,-73.0,-74.0,33.0,Newham,8630,E09000025,-64.5
4672,2020-03-30,-76.0,-35.0,-23.0,-75.0,-77.0,32.0,Newham,8630,E09000025,-65.75
4673,2020-03-31,-76.0,-34.0,-1.0,-75.0,-77.0,32.0,Newham,8630,E09000025,-65.5
4674,2020-04-01,-79.0,-34.0,0.0,-76.0,-77.0,33.0,Newham,8630,E09000025,-66.5
4675,2020-04-02,-79.0,-36.0,2.0,-78.0,-77.0,33.0,Newham,8630,E09000025,-67.5
4676,2020-04-03,-78.0,-34.0,20.0,-75.0,-77.0,34.0,Newham,8630,E09000025,-66.0
4677,2020-04-06,-77.0,-36.0,15.0,-75.0,-77.0,31.0,Newham,8630,E09000025,-66.25
4678,2020-04-07,-75.0,-32.0,50.0,-75.0,-77.0,32.0,Newham,8630,E09000025,-64.75
4679,2020-04-08,-78.0,-31.0,31.0,-76.0,-77.0,32.0,Newham,8630,E09000025,-65.5
4680,2020-04-09,-75.0,-26.0,45.0,-76.0,-77.0,32.0,Newham,8630,E09000025,-63.5
4681,2020-04-10,-79.0,-33.0,56.0,-80.0,-84.0,37.0,Newham,8630,E09000025,-69.0
4682,2020-04-13,-80.0,-41.0,11.0,-83.0,-86.0,36.0,Newham,8630,E09000025,-72.5
4683,2020-04-14,-74.0,-30.0,25.0,-75.0,-76.0,31.0,Newham,8630,E09000025,-63.75
4684,2020-04-15,-76.0,-29.0,45.0,-75.0,-76.0,32.0,Newham,8630,E09000025,-64.0
4685,2020-04-16,-78.0,-30.0,31.0,-76.0,-75.0,32.0,Newham,8630,E09000025,-64.75
4686,2020-04-17,-79.0,-30.0,-3.0,-73.0,-75.0,33.0,Newham,8630,E09000025,-64.25
4687,2020-04-20,-76.0,-32.0,66.0,-73.0,-73.0,30.0,Newham,8630,E09000025,-63.5
4688,2020-04-21,-75.0,-29.0,57.0,-72.0,-73.0,30.0,Newham,8630,E09000025,-62.25
4689,2020-04-22,-77.0,-27.0,74.0,-72.0,-73.0,31.0,Newham,8630,E09000025,-62.25
4690,2020-04-23,-76.0,-27.0,78.0,-73.0,-72.0,30.0,Newham,8630,E09000025,-62.0
4691,2020-04-24,-77.0,-26.0,74.0,-70.0,-72.0,32.0,Newham,8630,E09000025,-61.25
4692,2020-04-27,-74.0,-28.0,61.0,-70.0,-72.0,29.0,Newham,8630,E09000025,-61.0
4693,2020-04-28,-80.0,-40.0,-49.0,-74.0,-73.0,32.0,Newham,8630,E09000025,-66.75
4694,2020-04-29,-78.0,-28.0,-1.0,-73.0,-72.0,31.0,Newham,8630,E09000025,-62.75
4695,2020-04-30,-77.0,-31.0,-17.0,-75.0,-71.0,31.0,Newham,8630,E09000025,-63.5
4696,2020-05-01,-75.0,-24.0,17.0,-71.0,-70.0,31.0,Newham,8630,E09000025,-60.0
4697,2020-05-04,-71.0,-24.0,83.0,-70.0,-70.0,28.0,Newham,8630,E09000025,-58.75
4698,2020-05-05,-71.0,-24.0,62.0,-70.0,-70.0,29.0,Newham,8630,E09000025,-58.75
4699,2020-05-06,-74.0,-22.0,104.0,-70.0,-69.0,29.0,Newham,8630,E09000025,-58.75
4700,2020-05-07,-72.0,-18.0,114.0,-71.0,-69.0,28.0,Newham,8630,E09000025,-57.5
4701,2020-05-08,-73.0,-19.0,160.0,-74.0,-79.0,33.0,Newham,8630,E09000025,-61.25
4702,2020-05-11,-72.0,-24.0,26.0,-69.0,-68.0,27.0,Newham,8630,E09000025,-58.25
4703,2020-05-12,-69.0,-21.0,77.0,-68.0,-68.0,28.0,Newham,8630,E09000025,-56.5
4704,2020-05-13,-74.0,-23.0,37.0,-69.0,-68.0,29.0,Newham,8630,E09000025,-58.5
4705,2020-05-14,-72.0,-21.0,78.0,-70.0,-67.0,28.0,Newham,8630,E09000025,-57.5
4706,2020-05-15,-71.0,-18.0,141.0,-65.0,-66.0,28.0,Newham,8630,E09000025,-55.0
4707,2020-05-18,-66.0,-16.0,188.0,-64.0,-66.0,25.0,Newham,8630,E09000025,-53.0
4708,2020-05-19,-65.0,-16.0,182.0,-66.0,-66.0,25.0,Newham,8630,E09000025,-53.25
4709,2020-05-20,-67.0,-13.0,171.0,-66.0,-66.0,25.0,Newham,8630,E09000025,-53.0
4710,2020-05-21,-66.0,-11.0,148.0,-68.0,-66.0,26.0,Newham,8630,E09000025,-52.75
4711,2020-05-22,-66.0,-10.0,112.0,-64.0,-64.0,26.0,Newham,8630,E09000025,-51.0
4712,2020-05-25,-63.0,-19.0,288.0,-70.0,-80.0,26.0,Newham,8630,E09000025,-58.0
4713,2020-05-26,-62.0,-14.0,166.0,-64.0,-64.0,23.0,Newham,8630,E09000025,-51.0
4714,2020-05-27,-65.0,-16.0,158.0,-65.0,-64.0,25.0,Newham,8630,E09000025,-52.5
4715,2020-05-28,-64.0,-13.0,150.0,-67.0,-63.0,24.0,Newham,8630,E09000025,-51.75
4716,2020-05-29,-63.0,-11.0,180.0,-62.0,-62.0,24.0,Newham,8630,E09000025,-49.5
4717,2020-06-01,-58.0,-10.0,198.0,-61.0,-60.0,22.0,Newham,8630,E09000025,-47.25
4718,2020-06-02,-59.0,-13.0,178.0,-61.0,-61.0,22.0,Newham,8630,E09000025,-48.5
4719,2020-06-03,-65.0,-17.0,64.0,-63.0,-61.0,24.0,Newham,8630,E09000025,-51.5
4720,2020-06-04,-64.0,-16.0,62.0,-65.0,-61.0,24.0,Newham,8630,E09000025,-51.5
4721,2020-06-05,-65.0,-15.0,76.0,-60.0,-59.0,24.0,Newham,8630,E09000025,-49.75
4722,2020-06-08,-59.0,-12.0,122.0,-60.0,-57.0,22.0,Newham,8630,E09000025,-47.0
4723,2020-06-09,-59.0,-13.0,163.0,-61.0,-58.0,22.0,Newham,8630,E09000025,-47.75
4724,2020-06-10,-66.0,-20.0,39.0,-64.0,-58.0,25.0,Newham,8630,E09000025,-52.0
4725,2020-06-11,-63.0,-15.0,81.0,-65.0,-58.0,24.0,Newham,8630,E09000025,-50.25
4726,2020-06-12,-62.0,-13.0,89.0,-60.0,-56.0,24.0,Newham,8630,E09000025,-47.75
4727,2020-06-15,-43.0,-7.0,186.0,-55.0,-56.0,20.0,Newham,8630,E09000025,-40.25
4728,2020-06-16,-46.0,-9.0,175.0,-56.0,-56.0,21.0,Newham,8630,E09000025,-41.75
4729,2020-06-17,-53.0,-12.0,135.0,-57.0,-56.0,22.0,Newham,8630,E09000025,-44.5
4730,2020-06-18,-52.0,-12.0,89.0,-61.0,-56.0,22.0,Newham,8630,E09000025,-45.25
4731,2020-06-19,-50.0,-9.0,121.0,-53.0,-54.0,21.0,Newham,8630,E09000025,-41.5
4732,2020-06-22,-42.0,-7.0,222.0,-53.0,-55.0,19.0,Newham,8630,E09000025,-39.25
4733,2020-06-23,-43.0,-5.0,219.0,-53.0,-56.0,19.0,Newham,8630,E09000025,-39.25
4734,2020-06-24,-49.0,-7.0,208.0,-54.0,-54.0,19.0,Newham,8630,E09000025,-41.0
4735,2020-06-25,-48.0,-6.0,191.0,-53.0,-55.0,18.0,Newham,8630,E09000025,-40.5
4736,2020-06-26,-47.0,-4.0,171.0,-46.0,-53.0,19.0,Newham,8630,E09000025,-37.5
4737,2020-06-29,-43.0,-10.0,140.0,-53.0,-53.0,19.0,Newham,8630,E09000025,-39.75
4738,2020-06-30,-43.0,-9.0,187.0,-55.0,-54.0,20.0,Newham,8630,E09000025,-40.25
4739,2020-07-01,-49.0,-10.0,227.0,-55.0,-54.0,19.0,Newham,8630,E09000025,-42.0
4740,2020-07-02,-48.0,-11.0,164.0,-57.0,-54.0,19.0,Newham,8630,E09000025,-42.5
4741,2020-07-03,-46.0,-6.0,261.0,-50.0,-52.0,18.0,Newham,8630,E09000025,-38.5
4742,2020-07-06,-38.0,-7.0,276.0,-51.0,-53.0,17.0,Newham,8630,E09000025,-37.25
4743,2020-07-07,-39.0,-10.0,207.0,-50.0,-54.0,18.0,Newham,8630,E09000025,-38.25
4744,2020-07-08,-46.0,-13.0,139.0,-54.0,-53.0,19.0,Newham,8630,E09000025,-41.5
4745,2020-07-09,-44.0,-11.0,160.0,-56.0,-53.0,18.0,Newham,8630,E09000025,-41.0
4746,2020-07-10,-40.0,-6.0,256.0,-47.0,-51.0,16.0,Newham,8630,E09000025,-36.0
4747,2020-07-13,-35.0,-8.0,317.0,-48.0,-53.0,16.0,Newham,8630,E09000025,-36.0
